"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0006942","GO:0006942",6,"GO:0006937",10.6201166514575,2,"regulation of striated muscle contraction","regulation of muscle contraction",0.906108303249098,0.644529411764706,0.83
"GO:0015697","GO:0015697",13,"GO:0015879",10.6192796990268,3,"quaternary ammonium group transport","carnitine transport",0.903342960288809,0.475285714285714,0.787
"GO:0032288","GO:0032288",14,"GO:0030913",10.5770820192323,0,"myelin assembly","paranodal junction assembly",0.905996389891697,0.613857142857143,0.833
"GO:0006811","GO:0006811",17,"GO:0006811",10.4221800592466,617,"monoatomic ion transport","monoatomic ion transport",0.881490974729242,0.650846153846154,0
"GO:1904478","GO:1904478",6,"GO:0006937",10.3329568749048,0,"regulation of intestinal absorption","regulation of muscle contraction",0.875956678700361,0.633235294117647,0.333
"GO:2000809","GO:2000809",17,"GO:0006811",10.194381977117,0,"positive regulation of synaptic vesicle clustering","monoatomic ion transport",0.872534296028881,0.643692307692308,0.225
"GO:0031032","GO:0031032",2,"GO:1990227",10.1865660286395,24,"actomyosin structure organization","paranodal junction maintenance",0.893859205776173,0.679862068965517,0.2
"GO:1902991","GO:1902991",16,"GO:1902992",10.1791420105603,0,"regulation of amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.890238267148014,0.55024,0.812
"GO:0043269","GO:0043269",18,"GO:0043269",9.83736704720626,7,"regulation of monoatomic ion transport","regulation of monoatomic ion transport",0.875104693140794,0.614727272727273,0
"GO:0075522","GO:0075522",9,"GO:0030447",9.76741371740263,0,"IRES-dependent viral translational initiation","filamentous growth",0.950545126353791,0.7396,0.119
"GO:2000331","GO:2000331",2,"GO:1990227",9.75317327828802,0,"regulation of terminal button organization","paranodal junction maintenance",0.905126353790614,0.765275862068965,0.2
"GO:0034205","GO:0034205",16,"GO:1902992",9.57708201923234,4,"amyloid-beta formation","negative regulation of amyloid precursor protein catabolic process",0.894436823104693,0.65372,0.429
"GO:0042982","GO:0042982",16,"GO:1902992",9.57708201923234,1,"amyloid precursor protein metabolic process","negative regulation of amyloid precursor protein catabolic process",0.88601083032491,0.57304,0.526
"GO:0006972","GO:0006972",7,"GO:0001402",9.53452966854687,3,"hyperosmotic response","signal transduction involved in filamentous growth",0.940191335740072,0.712125,0.129
"GO:0014883","GO:0014883",6,"GO:0006937",9.53452966854687,0,"transition between fast and slow fiber","regulation of muscle contraction",0.911400722021661,0.636705882352941,0.471
"GO:1900244","GO:1900244",18,"GO:0043269",9.53452966854687,0,"positive regulation of synaptic vesicle endocytosis","regulation of monoatomic ion transport",0.898075812274368,0.615909090909091,0.285
"GO:0009060","GO:0009060",19,"GO:0009060",9.43820750468075,11,"aerobic respiration","aerobic respiration",0.912465703971119,0.552333333333333,0
"GO:0070296","GO:0070296",13,"GO:0015879",9.40099076017666,0,"sarcoplasmic reticulum calcium ion transport","carnitine transport",0.928259927797834,0.766714285714286,0.248
"GO:0097753","GO:0097753",2,"GO:1990227",9.39144544227043,0,"membrane bending","paranodal junction maintenance",0.895945848375451,0.661310344827586,0.267
"GO:1904684","GO:1904684",16,"GO:1902992",9.39144544227043,3,"negative regulation of metalloendopeptidase activity","negative regulation of amyloid precursor protein catabolic process",0.90772202166065,0.644,0.443
"GO:1902963","GO:1902963",16,"GO:1902992",9.39144544227043,0,"negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.90856678700361,0.6108,0.685
"GO:1902962","GO:1902962",16,"GO:1902992",9.39144544227043,0,"regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.907613718411552,0.5626,0.62
"GO:0009117","GO:0009117",11,"GO:0006182",9.39144544227043,14,"nucleotide metabolic process","cGMP biosynthetic process",0.885090252707581,0.384,0.472
"GO:0050435","GO:0050435",16,"GO:1902992",9.36098559850507,3,"amyloid-beta metabolic process","negative regulation of amyloid precursor protein catabolic process",0.888187725631769,0.73588,0.205
"GO:0055086","GO:0055086",11,"GO:0006182",9.33323897590981,0,"nucleobase-containing small molecule metabolic process","cGMP biosynthetic process",0.864787003610108,0.451133333333333,0.427
"GO:0042987","GO:0042987",16,"GO:1902992",9.2020048935198,2,"amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.899097472924188,0.60604,0.565
"GO:0006753","GO:0006753",11,"GO:0006182",9.19595550956995,2,"nucleoside phosphate metabolic process","cGMP biosynthetic process",0.878599277978339,0.374266666666667,0.492
"GO:0014808","GO:0014808",20,"GO:0014808",9.07902685767703,0,"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.891454873646209,0.379636363636364,0
"GO:1903514","GO:1903514",20,"GO:0014808",9.07902685767703,0,"release of sequestered calcium ion into cytosol by endoplasmic reticulum","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.885736462093863,0.361272727272727,0.92
"GO:1900242","GO:1900242",18,"GO:0043269",9.05156317778579,0,"regulation of synaptic vesicle endocytosis","regulation of monoatomic ion transport",0.888028880866426,0.568545454545455,0.351
"GO:1905049","GO:1905049",16,"GO:1902992",9.04651644528571,0,"negative regulation of metallopeptidase activity","negative regulation of amyloid precursor protein catabolic process",0.901602888086643,0.63076,0.48
"GO:2000807","GO:2000807",17,"GO:0006811",9.04651644528571,0,"regulation of synaptic vesicle clustering","monoatomic ion transport",0.86929963898917,0.612461538461538,0.25
"GO:1902003","GO:1902003",5,"GO:0070966",8.99461758396776,0,"regulation of amyloid-beta formation","nuclear-transcribed mRNA catabolic process, no-go decay",0.882592057761733,0.641571428571429,0.244
"GO:0072697","GO:0072697",4,"GO:0071205",8.77623858235671,0,"protein localization to cell cortex","protein localization to juxtaparanode region of axon",0.907509025270758,0.521285714285714,0.601
"GO:1904776","GO:1904776",4,"GO:0071205",8.77623858235671,0,"regulation of protein localization to cell cortex","protein localization to juxtaparanode region of axon",0.89485559566787,0.446214285714286,0.418
"GO:1903423","GO:1903423",18,"GO:0043269",8.74341344099886,0,"positive regulation of synaptic vesicle recycling","regulation of monoatomic ion transport",0.87301083032491,0.591636363636364,0.447
"GO:0043217","GO:0043217",2,"GO:1990227",8.68137398586299,0,"myelin maintenance","paranodal junction maintenance",0.907043321299639,0.783379310344828,0.16
"GO:0034762","GO:0034762",18,"GO:0043269",8.65626326527996,0,"regulation of transmembrane transport","regulation of monoatomic ion transport",0.832740072202166,0.557545454545455,0.595
"GO:0019081","GO:0019081",9,"GO:0030447",8.60670448583914,0,"viral translation","filamentous growth",0.947877256317689,0.7334,0.129
"GO:0016188","GO:0016188",2,"GO:1990227",8.58662733713857,6,"synaptic vesicle maturation","paranodal junction maintenance",0.892425992779783,0.733655172413793,0.202
"GO:0060048","GO:0060048",21,"GO:0060048",8.54556496778627,20,"cardiac muscle contraction","cardiac muscle contraction",0.922833935018051,0.5871875,0
"GO:0097091","GO:0097091",17,"GO:0006811",8.35987817466174,0,"synaptic vesicle clustering","monoatomic ion transport",0.900660649819495,0.594076923076923,0.31
"GO:0072521","GO:0072521",16,"GO:1902992",8.23258632978727,0,"purine-containing compound metabolic process","negative regulation of amyloid precursor protein catabolic process",0.87284476534296,0.72992,0.217
"GO:0007231","GO:0007231",7,"GO:0001402",8.2169305714497,1,"osmosensory signaling pathway","signal transduction involved in filamentous growth",0.907415162454874,0.524875,0.484
"GO:0009250","GO:0009250",8,"GO:0006074",8.20212591748099,0,"glucan biosynthetic process","(1->3)-beta-D-glucan metabolic process",0.908851985559567,0.442466666666667,0.529
"GO:0003009","GO:0003009",3,"GO:0003012",8.14506222098803,24,"skeletal muscle contraction","muscle system process",0.913924187725632,0.476727272727273,0.523
"GO:0006163","GO:0006163",11,"GO:0006182",8.0884173744831,5,"purine nucleotide metabolic process","cGMP biosynthetic process",0.888216606498195,0.403733333333333,0.558
"GO:1905224","GO:1905224",2,"GO:1990227",8.06487443690066,0,"clathrin-coated pit assembly","paranodal junction maintenance",0.922180505415162,0.757965517241379,0.177
"GO:1902803","GO:1902803",17,"GO:0006811",8.06487443690066,0,"regulation of synaptic vesicle transport","monoatomic ion transport",0.87185559566787,0.639,0.267
"GO:1902961","GO:1902961",16,"GO:1902992",8.06487443690066,0,"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.910805054151625,0.63692,0.44
"GO:1902959","GO:1902959",16,"GO:1902992",8.06487443690066,0,"regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.909202166064982,0.57068,0.611
"GO:0099612","GO:0099612",4,"GO:0071205",8.01433176191431,0,"protein localization to axon","protein localization to juxtaparanode region of axon",0.920220216606498,0.690142857142857,0.63
"GO:0055085","GO:0055085",17,"GO:0006811",8.00720671127578,611,"transmembrane transport","monoatomic ion transport",0.816039711191336,0.584923076923077,0.584
"GO:1904375","GO:1904375",4,"GO:0071205",7.95402787351618,0,"regulation of protein localization to cell periphery","protein localization to juxtaparanode region of axon",0.882151624548736,0.401928571428571,0.468
"GO:0090257","GO:0090257",6,"GO:0006937",7.8661031074233,1,"regulation of muscle system process","regulation of muscle contraction",0.87598916967509,0.518294117647059,0.82
"GO:1904683","GO:1904683",16,"GO:1902992",7.76540773470503,0,"regulation of metalloendopeptidase activity","negative regulation of amyloid precursor protein catabolic process",0.910368231046931,0.61108,0.409
"GO:0045217","GO:0045217",2,"GO:1990227",7.71538471739862,1,"cell-cell junction maintenance","paranodal junction maintenance",0.918888086642599,0.714965517241379,0.878
"GO:0045056","GO:0045056",17,"GO:0006811",7.71538471739862,4,"transcytosis","monoatomic ion transport",0.853859205776173,0.604153846153846,0.5
"GO:0033692","GO:0033692",8,"GO:0006074",7.58101231286077,0,"cellular polysaccharide biosynthetic process","(1->3)-beta-D-glucan metabolic process",0.901794223826715,0.4574,0.453
"GO:1903421","GO:1903421",18,"GO:0043269",7.56560220154891,0,"regulation of synaptic vesicle recycling","regulation of monoatomic ion transport",0.867581227436823,0.556363636363636,0.535
"GO:0072553","GO:0072553",2,"GO:1990227",7.48403242703752,0,"terminal button organization","paranodal junction maintenance",0.903942238267148,0.677310344827586,0.327
"GO:0034765","GO:0034765",18,"GO:0043269",7.22744669013486,164,"regulation of monoatomic ion transmembrane transport","regulation of monoatomic ion transport",0.860631768953069,0.596,0.697
"GO:1905247","GO:1905247",16,"GO:1902992",7.21829413452245,0,"positive regulation of aspartic-type peptidase activity","negative regulation of amyloid precursor protein catabolic process",0.902707581227437,0.65024,0.329
"GO:1905245","GO:1905245",16,"GO:1902992",7.21829413452245,0,"regulation of aspartic-type peptidase activity","negative regulation of amyloid precursor protein catabolic process",0.903176895306859,0.59584,0.456
"GO:0006457","GO:0006457",2,"GO:1990227",7.21390411681951,135,"protein folding","paranodal junction maintenance",0.843043321299639,0.729965517241379,0.225
"GO:0006021","GO:0006021",8,"GO:0006074",7.08667116208199,3,"inositol biosynthetic process","(1->3)-beta-D-glucan metabolic process",0.915083032490975,0.631466666666667,0.242
"GO:0015980","GO:0015980",19,"GO:0009060",7.01916052504528,0,"energy derivation by oxidation of organic compounds","aerobic respiration",0.878003610108303,0.492,0.732
"GO:0042407","GO:0042407",2,"GO:1990227",7.00305075150462,14,"cristae formation","paranodal junction maintenance",0.923675090252708,0.732655172413793,0.158
"GO:1901899","GO:1901899",6,"GO:0006937",6.92307916041284,0,"positive regulation of relaxation of cardiac muscle","regulation of muscle contraction",0.910519855595668,0.655588235294118,0.462
"GO:1901079","GO:1901079",6,"GO:0006937",6.92307916041284,0,"positive regulation of relaxation of muscle","regulation of muscle contraction",0.88998916967509,0.593470588235294,0.561
"GO:0055010","GO:0055010",22,"GO:0055010",6.82889399222614,4,"ventricular cardiac muscle tissue morphogenesis","ventricular cardiac muscle tissue morphogenesis",0.948768953068592,0.5601,0
"GO:0000271","GO:0000271",8,"GO:0006074",6.82889399222614,0,"polysaccharide biosynthetic process","(1->3)-beta-D-glucan metabolic process",0.915956678700361,0.5232,0.355
"GO:0052652","GO:0052652",11,"GO:0006182",6.82889399222614,0,"cyclic purine nucleotide metabolic process","cGMP biosynthetic process",0.917552346570397,0.470866666666667,0.811
"GO:0045333","GO:0045333",19,"GO:0009060",6.77436257735796,8,"cellular respiration","aerobic respiration",0.897967509025271,0.509333333333333,0.844
"GO:0009187","GO:0009187",11,"GO:0006182",6.65969644111836,0,"cyclic nucleotide metabolic process","cGMP biosynthetic process",0.89214440433213,0.423933333333333,0.47
"GO:1905517","GO:1905517",15,"GO:0050904",6.62359414852659,5,"macrophage migration","diapedesis",0.918830324909747,0.638,0.631
"GO:1902004","GO:1902004",5,"GO:0070966",6.49023333223218,0,"positive regulation of amyloid-beta formation","nuclear-transcribed mRNA catabolic process, no-go decay",0.899480144404332,0.651,0.194
"GO:1902993","GO:1902993",16,"GO:1902992",6.49023333223218,0,"positive regulation of amyloid precursor protein catabolic process","negative regulation of amyloid precursor protein catabolic process",0.903335740072202,0.60844,0.664
"GO:0015695","GO:0015695",13,"GO:0015879",6.49023333223218,2,"organic cation transport","carnitine transport",0.907209386281588,0.508809523809524,0.672
"GO:1902603","GO:1902603",13,"GO:0015879",6.34547343232683,2,"carnitine transmembrane transport","carnitine transport",0.897021660649819,0.507428571428571,0.734
"GO:1904377","GO:1904377",4,"GO:0071205",6.32072241848782,0,"positive regulation of protein localization to cell periphery","protein localization to juxtaparanode region of axon",0.884425992779783,0.465357142857143,0.41
"GO:0016185","GO:0016185",17,"GO:0006811",6.27925716344357,5,"synaptic vesicle budding from presynaptic endocytic zone membrane","monoatomic ion transport",0.91197833935018,0.674692307692308,0.208
"GO:0042908","GO:0042908",17,"GO:0006811",6.27925716344357,4,"xenobiotic transport","monoatomic ion transport",0.896707581227437,0.669307692307692,0.639
"GO:0010882","GO:0010882",21,"GO:0060048",6.27925716344357,3,"regulation of cardiac muscle contraction by calcium ion signaling","cardiac muscle contraction",0.897848375451264,0.57925,0.526
"GO:1903352","GO:1903352",13,"GO:0015879",6.24200129254093,4,"L-ornithine transmembrane transport","carnitine transport",0.906675090252708,0.534809523809524,0.298
"GO:0089709","GO:0089709",13,"GO:0015879",6.24200129254093,2,"L-histidine transmembrane transport","carnitine transport",0.909324909747292,0.522285714285714,0.304
"GO:0015822","GO:0015822",13,"GO:0015879",6.24200129254093,0,"ornithine transport","carnitine transport",0.918274368231047,0.518523809523809,0.442
"GO:0014721","GO:0014721",3,"GO:0003012",6.24200129254093,0,"twitch skeletal muscle contraction","muscle system process",0.928967509025271,0.497363636363636,0.481
"GO:0003010","GO:0003010",3,"GO:0003012",6.24200129254093,0,"voluntary skeletal muscle contraction","muscle system process",0.922346570397112,0.483272727272727,0.499
"GO:1990778","GO:1990778",4,"GO:0071205",6.20432555657855,0,"protein localization to cell periphery","protein localization to juxtaparanode region of axon",0.895537906137184,0.472642857142857,0.691
"GO:0070934","GO:0070934",5,"GO:0070966",6.20093913965514,4,"CRD-mediated mRNA stabilization","nuclear-transcribed mRNA catabolic process, no-go decay",0.91898916967509,0.650428571428571,0.541
"GO:0060047","GO:0060047",21,"GO:0060048",6.13884741570113,84,"heart contraction","cardiac muscle contraction",0.913198555956679,0.491875,0.71
"GO:0003229","GO:0003229",22,"GO:0055010",6.04384482253374,1,"ventricular cardiac muscle tissue development","ventricular cardiac muscle tissue morphogenesis",0.939194945848375,0.6206,0.577
"GO:0034331","GO:0034331",2,"GO:1990227",5.96328362463313,0,"cell junction maintenance","paranodal junction maintenance",0.90101083032491,0.65848275862069,0.712
"GO:0030029","GO:0030029",2,"GO:1990227",5.93148599733766,0,"actin filament-based process","paranodal junction maintenance",0.838046931407942,0.700137931034483,0.225
"GO:0034220","GO:0034220",17,"GO:0006811",5.87228247123559,103,"monoatomic ion transmembrane transport","monoatomic ion transport",0.845689530685921,0.650153846153846,0.691
"GO:0007007","GO:0007007",2,"GO:1990227",5.84717830065267,9,"inner mitochondrial membrane organization","paranodal junction maintenance",0.915252707581227,0.705275862068966,0.188
"GO:0060456","GO:0060456",6,"GO:0006937",5.82375435257373,0,"positive regulation of digestive system process","regulation of muscle contraction",0.885956678700361,0.548823529411765,0.412
"GO:0003015","GO:0003015",21,"GO:0060048",5.75605896652551,5,"heart process","cardiac muscle contraction",0.899425992779783,0.5716875,0.526
"GO:0050881","GO:0050881",3,"GO:0003012",5.74058415098,3,"musculoskeletal movement","muscle system process",0.904169675090253,0.574,0.329
"GO:0050879","GO:0050879",3,"GO:0003012",5.74058415098,0,"multicellular organismal movement","muscle system process",0.877902527075812,0.563,0.428
"GO:0070142","GO:0070142",17,"GO:0006811",5.7260210322444,0,"synaptic vesicle budding","monoatomic ion transport",0.89385559566787,0.635384615384615,0.263
"GO:0097553","GO:0097553",20,"GO:0014808",5.7260210322444,0,"calcium ion transmembrane import into cytosol","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.897750902527076,0.460818181818182,0.761
"GO:1902022","GO:1902022",13,"GO:0015879",5.69102537153917,0,"L-lysine transport","carnitine transport",0.920599277978339,0.532761904761905,0.429
"GO:0060314","GO:0060314",20,"GO:0014808",5.67607165863352,1,"regulation of ryanodine-sensitive calcium-release channel activity","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.905812274368231,0.465454545454545,0.646
"GO:0098703","GO:0098703",20,"GO:0014808",5.59964784713108,22,"calcium ion import across plasma membrane","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.914530685920578,0.548181818181818,0.598
"GO:0016051","GO:0016051",8,"GO:0006074",5.5881474453825,13,"carbohydrate biosynthetic process","(1->3)-beta-D-glucan metabolic process",0.902783393501805,0.565866666666667,0.315
"GO:0071340","GO:0071340",2,"GO:1990227",5.47484317271921,2,"skeletal muscle acetylcholine-gated channel clustering","paranodal junction maintenance",0.915465703971119,0.795793103448276,0.184
"GO:0044042","GO:0044042",8,"GO:0006074",5.47484317271921,0,"glucan metabolic process","(1->3)-beta-D-glucan metabolic process",0.90643321299639,0.537466666666667,0.609
"GO:0006073","GO:0006073",8,"GO:0006074",5.47484317271921,0,"cellular glucan metabolic process","(1->3)-beta-D-glucan metabolic process",0.88526714801444,0.446066666666667,0.841
"GO:0008016","GO:0008016",21,"GO:0060048",5.4275417876187,37,"regulation of heart contraction","cardiac muscle contraction",0.892772563176895,0.3748125,0.493
"GO:0051703","GO:0051703",12,"GO:1901261",5.41171462556843,0,"biological process involved in intraspecies interaction between organisms","regulation of sorocarp spore cell differentiation",0.868880866425993,0.661916666666667,0.205
"GO:0030036","GO:0030036",2,"GO:1990227",5.39662595477421,130,"actin cytoskeleton organization","paranodal junction maintenance",0.875151624548737,0.635103448275862,0.244
"GO:0150093","GO:0150093",17,"GO:0006811",5.39325830994597,0,"amyloid-beta clearance by transcytosis","monoatomic ion transport",0.867324909747292,0.683923076923077,0.378
"GO:0010927","GO:0010927",14,"GO:0030913",5.39325830994597,0,"cellular component assembly involved in morphogenesis","paranodal junction assembly",0.891194945848375,0.593142857142857,0.693
"GO:0001941","GO:0001941",2,"GO:1990227",5.27091238391595,0,"postsynaptic membrane organization","paranodal junction maintenance",0.907888086642599,0.680965517241379,0.3
