"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test"
"SEFA.5260.1",3.78066310034835,0.581699291591847,0.171968035935925,3.38260123996873,0.000718028069289527,0.010686908292978,"sampling"
"SEFA.5411.1",20.8148567900417,0.968803485763352,0.325677714936981,2.974730665716,0.00293245893536929,0.028658416474352,"sampling"
"SEFA.5492.1",13.7343022892271,0.553322226342248,0.141731635051069,3.90401356862126,9.46104730128125e-05,0.00258633691667146,"sampling"
"SEFA.5499.1",49.6061289527836,1.9452103571623,0.430393349855368,4.51961062552657,6.19534687258677e-06,0.000508868502774168,"sampling"
"SEFA.5510.1",15.125815355729,0.521831886091415,0.147150911864019,3.54623616993714,0.000390775819947778,0.00703097869828608,"sampling"
"SEFA.5770.1",6.77627422246999,1.14253857634769,0.296384815472546,3.85491603045205,0.000115769357612416,0.00300430414512338,"sampling"
"SEFA.6019.1",5.94909571882035,0.719054804845202,0.248486819915208,2.89373418312717,0.00380690291337639,0.0341164844469362,"sampling"
"SEFA.6040.1",9.4316592610765,-0.547936499395385,0.148958560972166,-3.67844919969233,0.000234656416066908,0.00500170788115095,"sampling"
"SEFA.6048.1",27.5952260294406,0.8110311727287,0.225448223191572,3.59741656530838,0.00032139354190381,0.00617253861147399,"sampling"
"SEFA.6105.1",3.80799419936349,0.501332632672076,0.180499386469537,2.77747554979465,0.00547829615654424,0.0442764169228801,"sampling"
"SEFA.6161.1",22.8612842062575,0.568055966568493,0.180915166750727,3.13990240161117,0.0016900412897843,0.0196581564656236,"sampling"
"SEFA.6250.1",1529.45201852842,1.41193817381391,0.223390472303259,6.32049415203867,2.60728198400627e-10,3.28880687118276e-07,"sampling"
"SEFA.6332.1",27.0340372670506,0.584705630195223,0.16269700291077,3.59383159944193,0.000325850484417717,0.00623440588252944,"sampling"
"SEFA.6423.1",2.30346717726096,1.59633998218631,0.570344961677471,2.79890257554172,0.00512766059716809,0.042215972645651,"sampling"
"SEFA.6658.1",3.17471875741604,-0.565606194647025,0.179348578988476,-3.15366978560431,0.00161231409548649,0.0190899502308036,"sampling"
"SEFA.6716.1",3.57424752089725,0.547483611094796,0.199698311714449,2.74155352839262,0.006114939633138,0.0476342198726955,"sampling"
"SEFA.6738.1",6.6904902401796,-0.547943922991806,0.157352683290328,-3.48226615227659,0.000497189261401135,0.008294864205681,"sampling"
"SEFA.6990.1",25.3352284718868,-1.21066701514743,0.332729774205615,-3.63858935689741,0.000274135512010792,0.00558402315842443,"sampling"
"SEFA.6990.2",23.0106089151986,-1.26352734263849,0.339457457839181,-3.72219644453089,0.000197497271764231,0.00441202159483927,"sampling"
"SEFA.6990.3",17.8750062164444,-1.07626644896287,0.301924704963641,-3.56468494054659,0.000364293512559479,0.00671897394218329,"sampling"
"SEFA.6990.4",26.1332315021747,-1.20726360957794,0.343267575926731,-3.51697536919602,0.000436494284281464,0.00760559527702863,"sampling"
"SEFA.7071.1",1430.70236404431,1.51016460676895,0.223401944618662,6.75985434838868,1.38130531347259e-11,3.48473731189561e-08,"sampling"
"SEFA.7167.2",491.185913623199,0.504381302538406,0.0658472597926797,7.6598677625531,1.86124628134738e-14,1.7057930182875e-10,"sampling"
"SEFA.7183.1",91.6134665979936,0.515381981452981,0.141209260192972,3.64977467305386,0.000262470446491202,0.00542116590621214,"sampling"
"SEFA.7184.2",58.5192682387435,0.640380309511299,0.144709721668248,4.42527497205331,9.63195150577452e-06,0.000694267133127449,"sampling"
"SEFA.7505.1",22.2117934872163,0.506282718345955,0.165862327469528,3.05242743225685,0.00226998610130856,0.0239538808222639,"sampling"
"SEFA.7505.2",20.8404489144645,0.508338494904126,0.162632802353584,3.12568244257967,0.00177392995886456,0.0203741597468251,"sampling"
"SEFA.7813.1",7.4059235117411,0.582178981099787,0.199508033745611,2.91807287240428,0.0035220202939531,0.0323619885369803,"sampling"
"SEFA.7956.1",8.8693154759453,-0.672622344638125,0.239014970711042,-2.81414315863626,0.00489074428024863,0.0407780887334406,"sampling"
"SEFA.8435.1",7.14947477917269,0.798363571316419,0.276564026953452,2.88672239882734,0.00389277522188652,0.034745748815216,"sampling"
"SEFA.8436.1",2.27880186443953,1.35695409538655,0.483285667112077,2.80776813327647,0.00498861308554582,0.041369529365671,"sampling"
"SEFA.8698.1",64.3263465917023,-0.52849947050904,0.124070193985548,-4.25968118153019,2.04718698254333e-05,0.00102492546258955,"sampling"
"SEFA.8752.1",4.77719769687966,0.570937827011983,0.194156624573578,2.94060441288533,0.0032757257967913,0.0308110144918434,"sampling"
"SEFA.8764.3",10.2761929291242,1.45487159704044,0.533856578610207,2.72521058151595,0.00642604872691839,0.0493609427981798,"sampling"
"SEFA.9479.1",4.49785840252455,-0.601587692117901,0.176324036606296,-3.41183030797526,0.000645282696268376,0.00999593839890472,"sampling"
"SEFA.9543.1",140.811072259509,-0.507423605655476,0.0915391284251983,-5.54324270271068,2.96920853350904e-08,1.12762877629038e-05,"sampling"
"SEFA.9546.1",44.4475984524463,0.827219296706627,0.157950577505463,5.23720336937684,1.63028021917903e-07,3.46866669043278e-05,"sampling"
"SEFA.9620.1",13.7216948768208,-1.00479951056876,0.332020904501058,-3.02631399694161,0.00247555078382225,0.0254316399458458,"sampling"
"SEFA.9734.2",6.72821313636586,-0.522332537501211,0.140478246738426,-3.71824499257744,0.000200611664786887,0.00444783640213941,"sampling"
"SEFA.9908.29",15.9631573302743,0.525325329672735,0.192943866452223,2.72268478564369,0.00647538089433754,0.0496427127864354,"sampling"
"SEFA.10004.1",3.45812333452492,0.610046800573742,0.213734958446816,2.85422097071472,0.00431425117200045,0.0373025661354103,"sampling"
"SEFA.10102.1",6.84263868496912,0.51605655705797,0.160158131253754,3.22216894651657,0.00127224093220825,0.0160676751577295,"sampling"
"SEFA.10216.1",3.85085552741513,-0.655568140112807,0.234727094329173,-2.79289505110757,0.00522386372262042,0.0427681137735815,"sampling"
"SEFA.10275.1",33.551738157448,-0.968542758149983,0.290382537757479,-3.33540289863741,0.000851758945301197,0.0121597712971273,"sampling"
"SEFA.10645.1",295.00635876798,0.63351160981962,0.123107107521448,5.14601977557834,2.66071385953903e-07,4.62924890665315e-05,"sampling"
"SEFA.10677.1",331.938112131224,-0.568473832986667,0.131342061155101,-4.32819332959425,1.5033747842789e-05,0.000920237331125591,"sampling"
"SEFA.10898.1",3.17326851384806,-0.804532708609685,0.254054273765085,-3.166774944135,0.00154139558542013,0.018474205900495,"sampling"
"SEFA.10933.1",27.485026040471,0.542528897201903,0.197452033301284,2.74764907775896,0.00600242145674567,0.047058717742686,"sampling"
"SEFA.10965.1",711.960390445422,0.583092509411408,0.188498053536409,3.09336090464606,0.00197903300727373,0.0218310695996822,"sampling"
"SEFA.10965.2",711.593701637189,0.584267717034196,0.188482811120389,3.09984615340339,0.00193621184415489,0.0215647604476707,"sampling"
"SEFA.10965.3",712.493264097722,0.583605186750789,0.188317273753364,3.09905286498107,0.00194140375656392,0.0215789200057423,"sampling"
"SEFA.11046.1",6.02024224470972,-0.566131291341458,0.168352132284428,-3.36278064114441,0.000771616510595992,0.0112382365104082,"sampling"
"SEFA.11098.1",5.87569929167169,0.589533922347074,0.182794714345167,3.22511471110631,0.00125922202881727,0.0159521028822802,"sampling"
"SEFA.11151.1",8.70863090843596,0.674367178895985,0.222183487306148,3.03518135876034,0.00240391087353689,0.0248735134068234,"sampling"
"SEFA.11299.1",13.5781871917104,0.577777153361953,0.148059486511041,3.90233119793286,9.52706760897546e-05,0.00260035935766155,"sampling"
"SEFA.11411.1",21.7574478672849,0.516018965339618,0.153330828580189,3.36539605321282,0.000764338603552118,0.0111598491686057,"sampling"
"SEFA.11600.1",7.03738480955216,1.06726956694159,0.290080168564822,3.67922278941691,0.000233945830932993,0.00499258779620687,"sampling"
"SEFA.11635.1",3.10395193449606,-0.830252493468388,0.234585189784549,-3.53923661690204,0.000401285988527191,0.00717621257154018,"sampling"
"SEFA.11662.1",2214.08693563759,0.519091218287604,0.121151991070665,4.28462804201734,1.83045166557981e-05,0.000999762723127849,"sampling"
"SEFA.11685.1",7.48000108027502,-0.629551668603923,0.185219566678964,-3.39894796155694,0.000676455857204115,0.0102627768129691,"sampling"
"SEFA.11685.2",7.48000108027502,-0.629551668603923,0.185219566678964,-3.39894796155694,0.000676455857204115,0.0102627768129691,"sampling"
"SEFA.11792.1",6.68557603724869,0.615394941673016,0.133679202128663,4.60352045698713,4.15408371195299e-06,0.000379116492564516,"sampling"
"SEFA.11861.3",109.965837536164,0.580206970432337,0.108273847815396,5.35869909621735,8.38233288180688e-08,2.2093702615861e-05,"sampling"
"SEFA.12014.2",2.7812561808262,-0.668729074139434,0.194173177017752,-3.44398276018472,0.000573212250957695,0.00908675201596715,"sampling"
"SEFA.12024.1",23.9766234825686,0.577992335989418,0.150994408134191,3.82790557035561,0.000129238317687298,0.00326740740329111,"sampling"
"SEFA.12127.1",3.78467535140324,0.544528558396065,0.166888398086742,3.26283051811091,0.00110305464596588,0.014591306007816,"sampling"
"SEFA.12128.1",3.79961154222353,0.529187145216576,0.167164410836177,3.16566871243416,0.00154726904266634,0.0185184667292215,"sampling"
"SEFA.12158.1",2800.38091601525,0.52371336490288,0.0919137147323469,5.69788052226956,1.21306010796456e-08,6.12058142188577e-06,"sampling"
"SEFA.12158.2",2808.34678363539,0.521099362690172,0.0918499113857579,5.67337904662337,1.40007965636868e-08,6.77389224428567e-06,"sampling"
"SEFA.12354.1",23.0488140360604,-0.51122803902959,0.105011474893594,-4.86830643553579,1.12558697786846e-06,0.000139981008701887,"sampling"
"SEFA.12511.11",2.91473562624708,0.847840749026075,0.286817000208695,2.95603380695414,0.00311622931899568,0.0297304438999483,"sampling"
"SEFA.12732.1",48.996396628688,-0.508404198129772,0.157675098133047,-3.22437851093505,0.00126246411031316,0.0159817096459321,"sampling"
"SEFA.12739.1",5.50747679210032,-0.573984179067609,0.194012724377642,-2.95848728947468,0.00309152990925483,0.0295506752002629,"sampling"
"SEFA.12794.1",28.4723466691042,0.502327012542733,0.172980183039183,2.90395699505618,0.00368478769950935,0.0333785629030446,"sampling"
"SEFA.12947.1",12.5653285305935,-0.895392390796978,0.312176725195492,-2.86822276784492,0.00412784779374246,0.0361865574693438,"sampling"
"SEFA.12981.1",21.6589879810758,0.674446024080149,0.177530195199072,3.79904963954928,0.000145252000589628,0.00354537346843474,"sampling"
"SEFA.12981.2",22.6627899994753,0.66027152264825,0.174658250160767,3.78036263411829,0.000156600101583546,0.00375744496455792,"sampling"
"SEFA.12981.3",18.5725669410193,0.720403637561417,0.181594971640361,3.96709022862229,7.27554539517391e-05,0.00213072129197469,"sampling"
"SEFA.13045.1",8.06781371042901,1.37470818879131,0.338574000271973,4.0602887040559,4.90120743989393e-05,0.00160431645569614,"sampling"
"SEFA.13168.1",3.03240581062619,0.918291524934557,0.318584268111365,2.88241327915651,0.00394641749377889,0.0350562171687064,"sampling"
"SEFA.13304.1",76.076886951791,0.684283207154095,0.172352137963102,3.9702623665776,7.17935299891824e-05,0.00210954715947415,"sampling"
"SEFA.13342.1",44.6128542658528,-0.693088933226126,0.205168440973083,-3.37814592701933,0.000729763435944848,0.0108069244419858,"sampling"
"SEFA.13397.1",91.8972819829074,0.510297537521848,0.0822268086276001,6.20597522923397,5.43587406624007e-10,5.81786776198585e-07,"sampling"
"SEFA.13500.1",6.58564060371384,0.552151271120893,0.18996531083214,2.90658999109996,0.00365391780507539,0.0331925727771239,"sampling"
"SEFA.13551.1",4.89083175612763,0.540137638044914,0.190208280576391,2.83971673792606,0.00451536094645584,0.0384438180614203,"sampling"
"SEFA.13572.1",93.7540123330082,-0.557571700903922,0.1190995223055,-4.68156118606174,2.84698394026065e-06,0.000282451196028275,"sampling"
"SEFA.13577.1",6.09322964817374,-0.606547203037998,0.198582523202417,-3.05438360464248,0.00225523507998286,0.0238695378453445,"sampling"
"SEFA.13619.1",6.64922419817541,0.750646103451211,0.236828409146485,3.16957794952258,0.00152660504108947,0.0183395113762717,"sampling"
"SEFA.13655.1",5.51639588375035,0.577766400905793,0.204791740667799,2.8212387815142,0.00478385800935685,0.040123742824145,"sampling"
"SEFA.13779.1",11.7030120438461,-0.60829942646363,0.191583170561466,-3.17511932118519,0.00149774899174883,0.0181144467650762,"sampling"
"SEFA.13807.1",29.0631626846063,0.713998875791045,0.251295613418906,2.84127074912693,0.00449341457659265,0.0383173542432823,"sampling"
"SEFA.13824.1",7.63293882586175,0.611120639891551,0.216844500523864,2.81824366500038,0.00482871499692459,0.040413598335635,"sampling"
"SEFA.13895.1",40.9617336290812,1.16408177459869,0.310609889766134,3.74772926733001,0.000178442707217494,0.00410580975649164,"sampling"
"SEFA.13895.2",36.8305004178169,1.13840643441847,0.306399203844488,3.71543535405617,0.000202854124925486,0.00448348237687312,"sampling"
"SEFA.13895.3",21.5894703454919,1.21244911022999,0.299741913164651,4.04497688504437,5.23282869158896e-05,0.00168938095574251,"sampling"
"SEFA.13895.4",18.0371411070861,1.19715413566526,0.303439719089786,3.94527828873658,7.97073533639548e-05,0.00229998693910255,"sampling"
"SEFA.13895.5",14.0888860445709,1.20696759271451,0.288126152163345,4.18902478533172,2.80155803392745e-05,0.00111331287707608,"sampling"
"SEFA.13895.6",44.2979575690279,1.10987559650902,0.305868076950878,3.62860880276587,0.000284952653496724,0.00573788071200159,"sampling"
"SEFA.13895.7",11.631306703948,1.18504290506469,0.349367650674192,3.39196517702157,0.000693932589765963,0.0104426949884721,"sampling"
"SEFA.13895.8",40.4775273981119,1.13571941016492,0.309052246851529,3.67484599039503,0.000237992931065631,0.00504239492040014,"sampling"
"SEFA.13895.9",8.85187372378121,1.24288117890169,0.299155467672204,4.1546330026084,3.25810057326598e-05,0.00124134686242914,"sampling"
"SEFA.13896.1",44.804059108456,1.11421834349574,0.32150781627954,3.4656026605803,0.000529044506415972,0.00864660940402856,"sampling"
"SEFA.13896.2",12.0301147263366,1.11717307657345,0.312671926706744,3.57298811038207,0.000352930791463799,0.00657017307534183,"sampling"
"SEFA.13896.3",40.8994850270655,1.13645051630043,0.330095148478775,3.44279678613183,0.000575731755873341,0.00912259752610612,"sampling"
"SEFA.13896.4",19.9679852645734,1.22692339935895,0.322560404019939,3.80370121089973,0.000142550105050816,0.0035183278548496,"sampling"
"SEFA.13896.5",13.3158732678745,1.25891721780577,0.312794659424353,4.02474012862815,5.70382667700308e-05,0.00179708701521028,"sampling"
"SEFA.13896.6",36.5371515475468,1.15941898652735,0.326041759022928,3.55604444658212,0.000376480412812855,0.00686221971371379,"sampling"
"SEFA.13896.7",41.8944855153719,1.17133061859449,0.313755743575924,3.73325633897453,0.00018902004742062,0.00427948657362107,"sampling"
"SEFA.13896.8",46.9692115881553,1.14019164849495,0.313127832557367,3.64129767444437,0.000271267265468853,0.00555445313646199,"sampling"
"SEFA.13896.9",33.8628568468311,1.14566410249065,0.32408318544204,3.53509269827744,0.000407632130870072,0.00723475338201009,"sampling"
"SEFA.13896.10",33.6117461834506,1.15565435897679,0.325082101353272,3.55496151330991,0.000378034420389131,0.00687882415956914,"sampling"
"SEFA.13896.11",2.97555459206782,1.18944595511853,0.350728061814558,3.39136238191124,0.000695460795867751,0.0104453351718267,"sampling"
"SEFA.13896.12",39.4484324791067,1.16642052269685,0.318721014783753,3.6596912929894,0.000252519276804874,0.00527423319779499,"sampling"
"SEFA.13896.13",44.8856923885665,1.13752822870824,0.320533756611103,3.54885626005495,0.000386908221030753,0.00698273452150493,"sampling"
"SEFA.13896.14",7.25972307361081,1.32701655952004,0.325173408757314,4.08095042147322,4.48519223033724e-05,0.00152319715753155,"sampling"
"SEFA.13896.15",8.147631931766,1.41392295618444,0.307883949161715,4.59238930783554,4.38199946151529e-06,0.000389413336699664,"sampling"
"SEFA.14170.1",48.1920298362331,-0.626483376007257,0.19517417686565,-3.20986816016396,0.0013279586589923,0.0166201884751768,"sampling"
"SEFA.14170.4",26.2717717662104,-1.04300839483482,0.240513054007311,-4.33659785802361,1.44705019020704e-05,0.000907646787435095,"sampling"
"SEFA.14170.5",30.0435123245407,-0.896991450047531,0.214932324802102,-4.17336689989946,3.00131027282765e-05,0.0011726026275,"sampling"
"SEFA.14170.6",23.3867128568247,-1.04378941198515,0.258882928833197,-4.03189741668011,5.53283383559695e-05,0.00176207536735301,"sampling"
"SEFA.14170.8",23.3207849115103,-1.0462274870509,0.242910614171453,-4.30704722648487,1.65448296125401e-05,0.000964268708061557,"sampling"
"SEFA.14170.9",25.5803019658886,-1.03900748887154,0.247066368554916,-4.20537807289867,2.6064607565579e-05,0.00105969236201467,"sampling"
"SEFA.14170.10",81.2057289939805,-0.612888981021161,0.211803974765729,-2.89366137580308,0.00380778565898872,0.0341164844469362,"sampling"
"SEFA.14170.11",36.0686393222261,-0.821448656765098,0.200645297168715,-4.09403394127087,4.2393221215658e-05,0.00147515879814367,"sampling"
"SEFA.14170.12",29.4559172163504,-0.954943488107399,0.225294170027809,-4.23865157269506,2.24866339243819e-05,0.00103817702428137,"sampling"
"SEFA.14170.14",49.6355167606034,-0.592773684092125,0.209369741460541,-2.83122900165515,0.00463695088093751,0.039226938482355,"sampling"
"SEFA.14171.2",31.4736223805909,-0.824644585036095,0.220929585053678,-3.73261274553037,0.000189503827890927,0.00428257583033032,"sampling"
"SEFA.14171.4",36.0930599592406,-0.779952012192443,0.250065045779735,-3.11899653852242,0.00181468093170205,0.0206521770406417,"sampling"
"SEFA.14171.8",30.273691799887,-0.750415926181291,0.20483064700209,-3.66359203158516,0.000248702799293137,0.00520695850073114,"sampling"
"SEFA.14179.1",53.3525771892667,-0.577135057025597,0.151605499635175,-3.80682137794751,0.000140764335976622,0.0034919920686107,"sampling"
"SEFA.14229.1",5.76899734745993,0.641028915474569,0.183623464003934,3.49099674680375,0.000481222112854572,0.00808576774686518,"sampling"
"SEFA.14492.48",20.4355354846395,0.530724358673065,0.131761749736217,4.02790915979455,5.6275077229267e-05,0.00177886809671536,"sampling"
"SEFA.14586.1",6.84480409960888,-0.558751095538808,0.182096896410514,-3.06842734034947,0.00215188651187828,0.0230660029478085,"sampling"
"SEFA.14692.1",9.33108652329577,0.749359201785076,0.245958055679598,3.04669509487928,0.00231372276370205,0.0241815147948301,"sampling"
"SEFA.14793.1",4.4966969139475,-1.04281071343864,0.239323078173636,-4.35733453454101,1.31655959983049e-05,0.000862700714404696,"sampling"
"SEFA.14907.1",7.14217554838903,-0.666842677613936,0.219674526376459,-3.03559401544429,0.00240062367572264,0.0248644069216563,"sampling"
"SEFA.15066.1",25.7421671959235,-1.66739849900277,0.466353006850849,-3.57539991060043,0.000349692943776334,0.00652790966238708,"sampling"
"SEFA.15376.1",14.1725602739895,-0.77876442734654,0.231912082507254,-3.35801575720912,0.000785041378669085,0.0113786113660883,"sampling"
"SEFA.15429.1",33.9670493409307,0.64360785622045,0.234051305110602,2.74985801047472,0.00596210935558427,0.0469092760815061,"sampling"
"SEFA.15429.2",31.3657380969135,0.6419169466849,0.231681422207785,2.77068804467711,0.00559379901859452,0.0449220981213597,"sampling"
"SEFA.15579.1",8.35598558307194,0.732563360072306,0.252924379875019,2.89637305994107,0.00377503334103097,0.0339181840087402,"sampling"
"SEFA.15621.1",5.78507471636807,1.24404497842289,0.43433182757867,2.86427311891519,0.00417967455674848,0.0365303241151788,"sampling"
"SEFA.15646.2",7.67240436816484,0.627188218045207,0.218426501392798,2.87139250066241,0.00408667752652679,0.0359405785755477,"sampling"
"SEFA.15681.1",3.66617897708335,1.04457509132936,0.291946252199701,3.5779705458073,0.000346272461378661,0.00648462198485308,"sampling"
"SEFA.15701.3",23.691597613733,0.544692177934583,0.181459694268857,3.00172542519304,0.0026845419388709,0.0268683473321136,"sampling"
"SEFA.15701.4",23.5965692486882,0.543489876571338,0.181294124343197,2.99783502934982,0.0027190481443295,0.0271359314522672,"sampling"
"SEFA.15701.5",22.766215521861,0.551911396437929,0.181391728519398,3.04264919322883,0.00234505538488544,0.0244105544175564,"sampling"
"SEFA.15701.6",23.5310316186629,0.560582150607438,0.182428459533093,3.07288759682667,0.00211998324103053,0.0228449900320419,"sampling"
"SEFA.15701.7",22.3360549890277,0.555216507871008,0.18094424504533,3.06843971595734,0.00215179738604791,0.0230660029478085,"sampling"
"SEFA.15701.8",23.5310316186629,0.560582150607438,0.182428459533093,3.07288759682667,0.00211998324103053,0.0228449900320419,"sampling"
"SEFA.15701.9",23.4324747111874,0.556758752175678,0.18248487893012,3.05098567859357,0.00228091453939517,0.0240476479453427,"sampling"
"SEFA.15701.10",23.4567361308716,0.553505750099678,0.182850265295156,3.0270984250759,0.00246913546578688,0.0253804992771033,"sampling"
"SEFA.15701.11",23.4567361308716,0.553505750099678,0.182850265295156,3.0270984250759,0.00246913546578688,0.0253804992771033,"sampling"
